Price,Mileage,Make,Make2,Model,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather
12162.140046863300,21770,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
12333.603993014500,21877,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
12099.014577851500,22758,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
12119.089701775600,22826,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
11679.923546071100,23388,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
13216.912048198900,24069,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
12412.521106868200,24664,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
12284.288290123500,24740,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
12594.183013467700,26328,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
12105.981335504800,28298,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
11873.533994791300,28398,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
12965.223269481500,29707,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
10563.066161719800,32458,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
11413.530402536700,32619,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
11504.824549721900,33962,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
11521.525888141400,34998,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
18173.978083953800,5826,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,1
18490.983028873500,7755,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,1
17322.078404288200,10102,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,1
17978.356997779500,10986,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,0
16425.174796018600,14242,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,0
16507.070267488100,16229,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,0
16175.957604208900,19095,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,0
15731.132896854600,20484,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,0
15118.893228340100,25979,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,0
13585.636802173100,35662,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,0
